-75.6735982,45.4166186,"(0, 255, 0) green"
-75.6746925,45.4161479,"(0, 255, 0) green"
-75.6746282,45.4159897,"(0, 255, 0) green"
-75.6730564,45.4166186,"(0, 255, 0) green"
-75.6718762,45.4169085,"(0, 255, 0) green"
-75.6870155,45.4169875,"(0, 255, 0) green"
-75.686758,45.4167917,"(0, 255, 0) green"
-75.6840329,45.41881,"(0, 255, 0) green"
-75.6842689,45.4181473,"(0, 255, 0) green"
-75.687906,45.4180569,"(0, 255, 0) green"
-75.6909637,45.4185239,"(0, 255, 0) green"
-75.6922619,45.4171156,"(0, 255, 0) green"
-75.6922297,45.4168369,"(0, 255, 0) green"
-75.6918435,45.4164001,"(0, 255, 0) green"
-75.6929271,45.4145776,"(0, 255, 0) green"
-75.6904487,45.4148336,"(0, 255, 0) green"
-75.6893115,45.4165959,"(0, 255, 0) green"
-75.6999641,45.412913,"(0, 255, 0) green"
-75.6997818,45.4126192,"(0, 255, 0) green"
-75.6991595,45.4150895,"(0, 255, 0) green"
-75.6988591,45.4147732,"(0, 255, 0) green"
-75.6986338,45.4146,"(0, 255, 0) green"
-75.6962091,45.415195,"(0, 255, 0) green"
-75.6960052,45.414954,"(0, 255, 0) green"
-75.7017988,45.4150218,"(0, 255, 0) green"
-75.7021314,45.4147732,"(0, 255, 0) green"
-75.7026142,45.4137038,"(0, 255, 0) green"
-75.7042771,45.4155113,"(0, 255, 0) green"
-75.7019168,45.4165129,"(0, 255, 0) green"
-75.6995779,45.417507,"(0, 255, 0) green"
-75.6969115,45.4091883,"(0, 255, 0) green"
-75.6967827,45.4089699,"(0, 255, 0) green"
-75.6966003,45.4088117,"(0, 255, 0) green"
-75.6963643,45.4085857,"(0, 255, 0) green"
-75.6963107,45.4084351,"(0, 255, 0) green"
-75.6928131,45.4107549,"(0, 255, 0) green"
-75.6947872,45.4100771,"(0, 255, 0) green"
-75.6944653,45.4096553,"(0, 255, 0) green"
-75.6910965,45.4123366,"(0, 255, 0) green"
-75.6903884,45.4116362,"(0, 255, 0) green"
-75.6901845,45.4113952,"(0, 255, 0) green"
-75.6900021,45.4112295,"(0, 255, 0) green"
-75.6898734,45.4110562,"(0, 255, 0) green"
-75.6883284,45.4091582,"(0, 255, 0) green"
-75.6880495,45.4090603,"(0, 255, 0) green"
-75.68791,45.4088795,"(0, 255, 0) green"
-75.6878778,45.4087439,"(0, 255, 0) green"
-75.6969021,45.4223279,"(0, 255, 0) green"
-75.6965802,45.4219212,"(0, 255, 0) green"
-75.6988976,45.4214393,"(0, 255, 0) green"
-75.700743,45.4205507,"(0, 255, 0) green"
-75.7041333,45.420867,"(0, 255, 0) green"
-75.7029317,45.4196169,"(0, 255, 0) green"
-75.6941126,45.4263188,"(0, 255, 0) green"
-75.68804,45.4286981,"(0, 255, 0) green"
-75.6857655,45.428668,"(0, 255, 0) green"
-75.6923316,45.4302492,"(0, 255, 0) green"
-75.6882546,45.4318604,"(0, 255, 0) green"
-75.6934045,45.4315743,"(0, 255, 0) green"
-75.689349,45.43305,"(0, 255, 0) green"
-75.6874821,45.4308515,"(0, 255, 0) green"
-75.6864307,45.4296318,"(0, 255, 0) green"
-75.6869242,45.4345106,"(0, 255, 0) green"
-75.6872246,45.4339685,"(0, 255, 0) green"
-75.6874821,45.4335318,"(0, 255, 0) green"
-75.6842206,45.4323122,"(0, 255, 0) green"
-75.6828473,45.4313635,"(0, 255, 0) green"
-75.673196,45.4229628,"(0, 255, 0) green"
-75.6917978,45.413471,"(0, 255, 0) green"
-75.6876994,45.4137723,"(0, 255, 0) green"
-75.6865406,45.4134409,"(0, 255, 0) green"
-75.6955905,45.4069986,"(0, 255, 0) green"
-75.6956763,45.406848,"(0, 255, 0) green"
-75.6934877,45.4078423,"(0, 255, 0) green"
-75.6934877,45.4075334,"(0, 255, 0) green"
-75.6911702,45.4079628,"(0, 255, 0) green"
-75.6930698,45.4045916,"(0, 255, 0) green"
-75.6958164,45.4043807,"(0, 255, 0) green"
-75.6879414,45.4058571,"(0, 255, 0) green"
-75.6880273,45.4048477,"(0, 255, 0) green"
-75.6892933,45.4045615,"(0, 255, 0) green"
-75.6890572,45.4042074,"(0, 255, 0) green"
-75.6888427,45.4038986,"(0, 255, 0) green"
-75.6886925,45.4034993,"(0, 255, 0) green"
-75.6885423,45.4033185,"(0, 255, 0) green"
-75.688435,45.403183,"(0, 255, 0) green"
-75.6903662,45.4065425,"(0, 255, 0) green"
-75.6902589,45.4062939,"(0, 255, 0) green"
-75.6901623,45.406068,"(0, 255, 0) green"
-75.6900443,45.4058797,"(0, 255, 0) green"
-75.6899585,45.4057215,"(0, 255, 0) green"
-75.689937,45.4056537,"(0, 255, 0) green"
-75.6898834,45.4055784,"(0, 255, 0) green"
-75.6898941,45.405488,"(0, 255, 0) green"
-75.6898083,45.4054578,"(0, 255, 0) green"
-75.6897653,45.4053448,"(0, 255, 0) green"
-75.6897332,45.4052168,"(0, 255, 0) green"
-75.6897332,45.4052168,"(0, 255, 0) green"
-75.6896259,45.4050435,"(0, 255, 0) green"
-75.6894649,45.4048778,"(0, 255, 0) green"
-75.6907739,45.407243,"(0, 255, 0) green"
-75.6906451,45.4069719,"(0, 255, 0) green"
-75.6897467,45.4059776,"(0, 255, 0) green"
-75.6898218,45.405955,"(0, 255, 0) green"
-75.6898218,45.405955,"(0, 255, 0) green"
-75.6902295,45.4058194,"(0, 255, 0) green"
-75.6908733,45.4055106,"(0, 255, 0) green"
-75.6907231,45.4055859,"(0, 255, 0) green"
